90869;0.183332;-0.735937
90868;0.596398;-0.343738
90867;-0.111255;0.137561
90870;-0.165965;0.622226
90865;0.310754;0.842382
90867;-0.020498;-0.513918
90870;-0.248312;0.611845
90869;-0.899970;0.202275
90868;0.205478;-0.531597
90867;0.577230;-0.487083
90868;-0.549736;0.590579
90865;-0.082255;-0.463445
90867;-0.399972;-0.330842
90870;0.801363;0.501423
90868;-0.138729;0.373603
90866;0.338567;0.296845
90867;-0.462060;0.165523
90867;-0.050922;0.158260
90870;-0.362957;-0.222752
90868;-0.036991;0.296603
90867;-0.116408;-0.472845
90870;0.212148;-0.436795
90869;-0.272889;-0.437174
90867;0.888544;-0.233515
90865;-0.060937;-0.167642
90870;-0.225028;-0.052975
90867;-0.686599;0.338837
90869;0.409389;0.596448
90866;-0.742429;-0.009732
90868;-0.339110;0.578704
90865;0.432818;0.369464
90867;0.652823;0.000482
90868;0.274141;-0.515089
90869;0.504594;0.709226
90866;0.436435;-0.838227
90870;0.431515;0.471205
90867;0.101850;-0.213252
90867;-0.126069;-0.842083
90865;-0.417904;0.293757
90868;-0.193407;-0.598033
90870;-0.486785;0.598135
90869;-0.033609;-0.872122
90868;0.855932;-0.347886
90866;-0.074740;-0.159823
90870;-0.852627;-0.106697
90869;0.240335;-0.687693
90867;-0.032885;-0.691052
90870;0.749670;-0.295423
90866;-0.141530;-0.698642
90870;0.828100;-0.123575
90868;0.072632;0.718501
90867;-0.504670;0.014246
90868;-0.155187;-0.222652
90865;-0.586183;0.029798
90870;0.100032;-0.756848
90868;-0.109081;0.681837
90866;-0.080828;-0.478096
90870;-0.338042;0.536042
90868;-0.366374;0.354222
90870;-0.743249;0.206107
90865;0.819441;0.352415
90866;0.639046;0.453481
90870;0.033219;0.310479
90868;-0.488138;-0.141584
90870;0.215010;-0.325646
90868;0.394141;0.321846
90870;0.867386;0.159228
90867;0.498246;0.017437
90870;0.152046;-0.555690
90865;0.193439;-0.866393
90868;-0.859145;0.349006
90870;-0.347672;0.668600
90868;-0.257244;0.507561
90868;0.571291;-0.313064
90870;-0.843567;0.161187
90865;0.537986;-0.068706
90867;0.031709;0.928906
90870;-0.928664;-0.048127
90869;-0.055291;0.723391
90868;0.326163;-0.175076
90870;-0.867730;0.055707
90865;-0.736041;-0.638989
90866;-0.468059;-0.663063
90869;0.028218;0.255367
90870;0.271865;-0.763949
90867;0.118888;0.143628
90869;-0.051194;-0.418757
90870;0.315243;0.291008
90868;-0.504054;0.365418
90865;0.505750;0.137499
90869;-0.045670;0.422629
90866;-0.104674;0.738621
90867;-0.037053;-0.744147
90870;0.337612;0.238732
90868;-0.427190;0.220786
90869;-0.397947;-0.293618
90870;0.372614;0.516496
90866;0.007797;-0.952667
90870;0.751491;0.303615
90867;-0.881787;-0.197822
90869;-0.446581;0.315524
90868;0.753030;0.168403
90870;0.014648;0.191867
90867;-0.786598;-0.351516
90869;-0.587748;-0.275490
90868;0.356002;-0.679069
90870;-0.515372;0.148612
90869;-0.155664;-0.252068
90870;-0.279045;0.084543
90867;0.076588;-0.782874
90869;-0.513599;-0.064837
90865;-0.052252;-0.195228
90866;0.529287;-0.280247
90872;-0.591299;0.043295
90870;0.040135;0.553506
90869;-0.450527;-0.011327
90867;0.230841;-0.257344
90872;-0.342121;-0.022108
90865;0.810004;-0.259571
90868;0.725266;-0.456402
90869;-0.375517;0.693339
90872;0.438698;-0.810947
90870;0.027811;-0.582970
90866;-0.118806;-0.774969
90869;0.943429;0.203028
90872;0.411784;0.849610
90870;0.017189;0.897343
90869;0.283716;0.410794
90865;-0.610652;0.769402
90872;-0.609632;-0.082866
90868;-0.748583;0.572327
90870;-0.350339;-0.147664
90869;0.214803;0.189350
90870;0.215584;-0.684983
90867;0.910467;0.226596
90869;0.405704;0.665308
90873;-0.591283;0.306371
90872;-0.669562;0.663723
90870;-0.517499;0.396004
90865;-0.659568;0.635076
90868;-0.894525;-0.278714
90869;-0.165198;-0.478837
90866;0.699558;-0.533234
90872;-0.807505;0.265824
90870;-0.359748;-0.282836
90869;0.178762;0.456356
90867;0.407335;0.073739
90873;-0.495768;-0.373029
90872;-0.302105;0.519466
90870;0.381827;-0.641433
90869;-0.017447;0.772045
90868;-0.346682;-0.680142
90873;0.505873;0.207339
90872;0.670437;0.040804
90866;-0.068815;-0.580090
90870;-0.569869;0.208645
90869;-0.243201;0.521102
90873;0.748961;-0.213481
90872;-0.208469;0.260151
90867;-0.675778;0.207020
90869;0.155018;-0.607097
90865;-0.763933;0.570805
90873;0.032013;0.046944
90872;0.350569;0.007942
90868;0.849881;-0.044996
90870;-0.492056;0.022591
90866;0.427368;0.779734
90869;0.517173;0.124238
90872;-0.516960;-0.545897
90867;-0.622934;0.353343
90869;0.072775;-0.873184
90873;-0.700582;-0.674776
90872;-0.891431;-0.283823
90865;-0.474058;0.508350
90869;0.389905;-0.864117
90872;-0.211188;0.569337
90873;-0.562731;0.174488
90867;0.628544;-0.065206
90870;0.443495;-0.181750
90865;-0.158427;-0.681018
90873;0.626503;-0.366304
90872;0.493863;0.356056
90866;-0.316524;0.179151
90870;-0.673394;0.268983
90869;0.305876;0.861822
90873;-0.471478;-0.131185
90872;0.241234;0.424040
90870;0.794676;0.123229
90867;0.084884;0.650719
90869;0.636119;-0.742591
90873;-0.824626;0.507961
90865;0.132003;0.567511
90868;-0.018361;-0.599633
90872;-0.356955;0.662138
90869;-0.451742;-0.420776
90865;0.164961;0.496327
90869;0.011319;0.246225
90873;0.620811;-0.028282
90865;-0.234561;-0.269398
90869;0.302401;0.456649
90873;0.671763;0.325044
90872;0.548748;0.807532
90865;0.228616;0.357060
90868;-0.034440;-0.824958
90869;0.383448;0.608137
90873;-0.286602;-0.919492
90872;0.185648;0.190952
90865;0.102886;-0.803384
90873;0.105129;0.907100
90869;0.208051;0.710878
90865;-0.474816;-0.224386
90873;-0.374880;-0.607185
90869;-0.279629;0.273720
90865;0.750967;-0.490908
90869;0.412378;0.831236
90865;-0.684924;0.483431
90873;-0.369031;-0.302336
90868;-0.593184;0.358067
90871;-0.591189;-0.115176
90869;0.304862;-0.181569
90873;0.433323;0.857506
90868;0.028750;-0.792331
90869;0.373333;0.614529
90871;0.236354;0.398994
90865;0.486825;0.060188
90870;-0.895561;0.311418
90869;0.390554;0.033085
90872;-0.444420;0.639489
90867;0.627563;-0.554599
90865;-0.424986;-0.733940
90870;0.002065;0.702160
90869;0.062291;0.933064
90866;0.503075;-0.811750
90871;-0.102561;0.254481
90865;0.667124;0.355639
90870;-0.789684;-0.223361
90869;0.000711;-0.052210
90865;-0.778753;-0.499640
90872;-0.115475;-0.788645
90867;0.855970;0.286175
90870;-0.021801;-0.405478
90869;0.508144;0.374100
90865;0.556424;-0.179952
90869;-0.498055;-0.805996
90865;-0.454827;-0.283386
90870;0.548918;-0.340038
90872;-0.753261;-0.055730
90869;-0.373437;-0.359575
90865;-0.872479;0.237901
90873;0.101000;-0.487689
90866;-0.140254;0.758899
90869;0.628824;0.648225
90870;0.790831;-0.500511
90865;0.405691;0.442851
90869;0.717794;-0.043989
90872;-0.649221;0.537956
90870;-0.089061;-0.842904
90869;0.669514;0.514133
90871;0.634038;0.279941
90873;-0.582485;0.166819
90870;-0.694251;-0.275255
90870;-0.203849;-0.087475
90865;0.286641;-0.424126
90872;-0.581458;-0.565769
90869;0.023047;-0.652222
90870;-0.184632;0.898176
90873;-0.277712;0.494084
90865;-0.293913;0.200062
90869;0.104957;0.016352
90870;-0.359530;-0.620690
90865;0.444144;0.729852
90872;-0.877278;-0.416293
90866;-0.376796;-0.809235
90870;0.069806;-0.776651
90871;-0.059042;-0.318374
90873;0.069309;0.870970
90869;0.030099;-0.134178
90865;-0.604895;-0.466699
90870;0.948428;0.228274
90872;-0.640827;-0.379921
90869;-0.839636;0.245985
90867;-0.252687;-0.912637
90868;-0.710697;-0.692490
90865;0.191610;0.385790
90869;0.265278;0.530164
90868;-0.671168;-0.314116
90869;0.469813;0.152071
90870;-0.108898;-0.243339
90866;-0.938538;-0.001169
90871;0.038256;0.976595
90868;0.649103;-0.526417
90867;-0.691623;-0.109816
90869;-0.137230;-0.422701
90865;-0.021030;0.544142
90873;0.391577;-0.770456
90868;0.512549;0.410348
90869;-0.341122;0.757581
90872;0.671883;0.330833
90866;0.360407;-0.635558
90871;-0.363665;-0.125031
90869;0.667250;0.466207
90872;0.312341;-0.483410
90865;-0.607235;0.208097
90868;-0.757562;-0.339810
90869;-0.457273;0.610018
90872;-0.678892;-0.135284
90868;0.811773;-0.527257
90866;0.181615;0.396500
90869;0.572100;-0.707970
90872;0.279157;-0.216389
90868;0.394201;-0.656422
90865;-0.521700;-0.210275
90869;-0.855214;0.426447
90872;-0.852053;-0.448519
90866;-0.031536;-0.028641
90868;-0.084422;-0.888150
90872;0.775301;0.482357
90865;-0.090807;-0.190286
90868;0.864532;0.182207
90869;0.095433;-0.055768
90871;0.396077;0.871043
90868;0.360078;-0.167282
90869;0.706747;0.293369
90868;0.483728;0.021140
90865;-0.144532;0.842736
90866;0.768340;-0.504082
90869;-0.293245;-0.567736
90872;0.147199;-0.022731
90871;-0.387197;0.386006
90869;0.057705;-0.157472
90872;-0.046352;0.961975
90865;-0.137736;-0.936461
90872;-0.083204;-0.401329
90866;-0.098780;-0.196480
90867;0.317614;0.131313
90870;0.199832;0.573206
90868;-0.645788;0.234138
90873;0.285625;0.504543
90871;-0.404387;-0.528579
90870;-0.123239;0.722645
90868;-0.850360;0.003981
90872;-0.783690;0.516005
90870;-0.507309;-0.346053
90866;-0.242084;-0.703595
90873;-0.146603;0.046182
90870;-0.118175;-0.169659
90868;-0.264196;-0.340117
90865;-0.705761;0.282333
90870;0.539098;0.618050
90868;-0.342611;-0.262226
90872;0.775985;-0.013584
90866;0.678018;-0.551258
90873;0.174685;-0.068891
90868;0.773846;0.035895
90872;-0.309725;0.454191
90869;-0.629354;0.452426
90865;-0.828936;0.065161
90868;-0.718014;0.339425
90868;0.707696;0.240238
90873;0.149362;0.319766
90871;-0.303208;-0.015974
90867;0.927719;0.170318
90869;-0.073616;0.743332
90872;0.183171;0.557172
90870;-0.431576;0.498235
90867;0.527733;-0.397953
90872;0.388320;0.500698
90873;0.300518;0.813699
90871;-0.482431;-0.223121
90872;-0.763737;-0.129425
90868;-0.101828;0.581624
90870;-0.168361;0.356182
90872;0.751255;0.335505
90865;-0.832850;0.282869
90873;-0.165204;-0.588751
90868;-0.653319;-0.326612
90872;0.827495;-0.292846
90866;0.781592;0.220222
90872;0.142061;-0.387311
90870;0.354714;-0.322423
90868;0.431321;-0.780041
90865;0.171795;-0.638509
90872;0.464616;0.805548
90867;0.483820;-0.432510
90871;0.007292;0.563236
90869;0.265132;0.067738
90868;-0.155532;-0.027955
90871;0.302894;0.737934
90870;-0.965310;0.027804
90868;0.158111;-0.633165
90872;-0.401759;-0.371781
90865;0.579151;-0.215613
90871;0.450410;0.038675
90868;0.394470;-0.137335
90869;0.472454;0.538338
90871;0.012939;-0.526009
90868;-0.191038;-0.778202
90872;-0.642200;0.542229
90870;-0.695561;-0.285431
90865;0.198716;-0.188354
90868;0.757453;0.504542
90872;-0.750149;0.249117
90867;-0.027795;0.853544
90871;0.615452;-0.100400
90869;-0.145537;-0.044143
90868;-0.160017;0.590413
90870;0.759178;-0.491137
90871;0.575581;-0.207034
90872;-0.200393;-0.006454
90865;0.334117;-0.490249
90868;-0.932837;-0.195217
90867;-0.492777;-0.110144
90871;0.380488;0.869056
90872;-0.477415;0.092828
90871;0.229785;0.001419
90870;-0.537141;0.268729
90872;0.164900;-0.529475
90868;-0.333954;-0.760426
90865;0.388841;-0.753991
90871;-0.148365;0.431607
90868;-0.479244;-0.652375
90869;0.103652;0.079446
90871;0.024316;0.683400
90868;-0.460495;0.455550
90870;0.531168;-0.665316
90871;-0.100030;0.797294
90865;-0.334661;-0.652719
90868;0.425497;-0.667635
90867;-0.358594;-0.888545
90866;-0.731622;-0.372443
90871;0.125331;0.432263
90873;0.700100;0.588963
90868;-0.939256;-0.079620
90870;0.037910;-0.851749
90873;0.693986;-0.173488
90868;-0.171110;0.159488
90867;0.228490;0.239339
90871;-0.452144;0.816098
90866;0.355719;0.564456
90873;0.178935;-0.645821
90868;0.515717;-0.346533
90871;0.157847;0.929471
90870;0.656278;0.057898
90868;-0.181715;-0.078934
90865;-0.674355;0.114026
90869;-0.752509;0.584373
90871;-0.374500;-0.220492
90867;0.562546;0.716659
90873;-0.309858;0.221062
90868;-0.646781;-0.447471
90866;0.804788;0.075451
90868;-0.647351;-0.027276
90871;0.153825;-0.663781
90869;-0.347493;-0.314711
90865;0.438525;0.285313
90868;-0.424625;-0.677066
90871;-0.161728;-0.168583
90869;0.659948;-0.256162
90866;0.107589;0.255061
90868;0.550595;-0.151883
90871;0.627794;-0.669104
90869;0.681987;0.149068
90865;-0.738373;0.162969
90867;-0.203126;0.067002
90871;0.369347;-0.384357
90869;-0.611442;-0.502884
90873;0.859185;0.320681
90868;0.384479;-0.069196
90871;0.109108;-0.224417
90869;0.034711;-0.605726
90871;0.223940;-0.245561
90869;-0.438631;-0.066219
90867;0.104959;0.053230
90873;-0.317301;-0.871351
90868;-0.432153;0.796683
90868;-0.147468;-0.490000
90869;0.226759;-0.867117
90872;0.129012;0.311733
90868;0.568482;0.475615
90866;0.045810;-0.067737
90871;0.481038;0.804511
90873;-0.796803;0.140035
90869;0.371535;0.388888
90867;0.633749;-0.576713
90868;-0.334764;-0.384366
90869;0.032762;0.633030
90865;0.943185;0.111230
90868;-0.040861;-0.751513
90872;-0.695554;-0.183297
90869;-0.672100;0.010230
90873;-0.426507;-0.311204
90871;-0.584620;0.299320
90865;-0.565757;-0.674967
90867;-0.810480;0.265044
90869;-0.069827;0.416810
90865;-0.164470;-0.243248
90868;-0.033124;-0.712381
90869;-0.678884;-0.006947
90872;-0.672686;0.158318
90865;-0.274011;0.704970
90871;0.666856;-0.159425
90870;-0.908902;0.075749
90869;-0.764194;0.199684
90865;0.425800;0.415670
90868;0.737652;-0.285952
90869;0.092811;-0.131360
90865;0.169521;-0.866801
90868;0.000047;0.784053
90871;0.545116;-0.232435
90869;0.239092;0.423681
90865;-0.323924;-0.192140
90870;-0.890437;0.423143
90867;-0.029090;-0.909351
90868;-0.412846;-0.703217
90869;0.798928;-0.415180
90865;0.696829;-0.397856
90868;-0.971134;0.154611
90872;-0.051451;-0.733074
90869;0.074213;-0.697890
90873;-0.399853;-0.330563
90868;0.550246;-0.023303
90870;-0.231763;0.761838
90872;-0.777535;-0.033653
90869;0.566741;-0.781701
90871;-0.539283;0.269716
90865;-0.759462;-0.270379
90868;0.346201;0.593233
90870;0.205039;0.087886
90869;-0.048180;0.239672
90868;0.469008;0.621625
90869;0.170970;-0.515131
90868;-0.348430;-0.060661
90870;0.110062;-0.179828
90873;0.228910;-0.715020
90872;0.398570;0.760009
90869;0.188505;0.211816
90868;0.468605;-0.159940
90870;-0.365797;0.046101
90869;-0.004193;-0.466320
90868;-0.104931;0.416446
90870;0.811331;0.048414
90873;0.667096;-0.125667
90869;0.559206;0.582526
90872;-0.525247;0.173516
90868;-0.788007;-0.036692
90870;-0.297765;-0.533215
90869;0.513950;-0.039324
90870;0.247761;0.123440
90868;-0.677803;0.162407
90873;-0.089648;-0.715744
90868;-0.422903;0.269058
90872;0.275605;0.097481
90869;-0.645591;-0.445713
90870;-0.571831;-0.767261
90868;0.058478;0.845258
90870;0.638202;0.256948
90868;0.251867;-0.865279
90873;0.490611;-0.299518
90872;0.355760;-0.738700
90869;0.213730;0.158381
90870;0.530693;-0.635142
90868;-0.744438;0.231569
90869;-0.084417;-0.790759
90870;-0.837890;-0.419500
90868;-0.025058;0.851119
90873;-0.006868;0.566806
90869;-0.279233;0.934837
90872;0.666369;-0.337871
90870;-0.532564;-0.802976
90868;0.761814;-0.196642
90869;-0.197680;-0.411780
90870;0.382884;-0.868281
90865;-0.263938;-0.013121
90869;-0.788157;-0.555656
90873;0.305163;0.867535
90870;0.802434;0.514188
90868;0.833008;0.364370
90872;-0.601964;0.784345
90869;-0.904144;0.055827
90870;-0.048486;-0.908733
90868;-0.041107;-0.883680
90865;-0.519529;0.274678
90869;0.280237;-0.062906
90868;-0.006628;0.602598
90873;0.661976;-0.167910
90872;0.493959;-0.034639
90868;-0.129777;0.841610
90869;-0.430445;-0.489276
90870;0.512183;0.267885
90868;0.940905;-0.217663
90865;0.506883;-0.810488
90873;-0.063337;-0.511371
90869;0.738846;-0.213084
90870;0.340238;0.386467
90872;-0.169541;0.524022
90867;0.538204;-0.408047
90869;0.699094;-0.331319
90870;-0.644401;-0.443955
90867;-0.040242;-0.339218
90865;0.123168;0.084569
90870;0.446057;0.882064
90873;-0.608241;-0.703232
90867;0.766555;-0.511477
90872;-0.768121;0.190239
90869;-0.142978;0.963118
90867;-0.393811;-0.786521
90870;-0.719428;0.570365
90869;-0.874413;-0.263320
90865;-0.640831;-0.438681
90870;0.131291;0.607677
90869;0.383694;0.750525
90872;-0.655307;0.258391
90867;0.503350;-0.196070
90871;-0.643100;-0.575812
90869;0.075262;0.936235
90867;0.645121;0.549971
90873;0.283031;0.904372
90870;-0.599059;-0.392180
90867;-0.638450;-0.435165
90872;0.785019;-0.189722
90870;0.623866;-0.685030
90871;0.335251;0.560339
90867;0.179577;0.155414
90865;0.767151;-0.499829
90866;-0.450243;0.765904
90870;0.707941;0.364187
90873;-0.219779;0.177395
90867;0.043861;-0.828934
90874;-0.591267;0.569446
90870;0.892725;0.030908
90867;0.105514;-0.624015
90874;0.680301;-0.187507
90870;-0.526126;-0.594186
90865;-0.624463;0.653737
90866;0.553442;-0.306783
90873;-0.522052;-0.120342
90874;0.569766;0.064890
90870;-0.481447;0.325346
90867;0.309367;-0.467285
90874;0.599962;-0.434931
90870;0.083432;0.236751
90867;0.346429;0.425196
90865;-0.637138;-0.373804
90866;-0.098745;0.390278
90874;0.107554;-0.344095
90873;-0.588448;-0.038131
90867;0.263914;-0.389311
90870;0.701941;-0.472570
90871;0.126305;0.811602
90865;-0.526315;0.217884
90866;-0.591031;0.538621
90870;-0.486478;-0.240687
90867;-0.296667;-0.080859
90874;-0.593658;0.384624
90871;0.591669;0.177479
90874;0.382492;0.550259
90870;0.563371;0.575687
90865;-0.031767;0.098245
90866;0.595709;0.074065
90873;-0.729374;-0.584306
90874;0.204100;0.308173
90870;-0.425314;-0.252814
90867;0.842998;0.261732
90874;0.706475;-0.270312
90870;-0.340381;-0.775842
90873;-0.426412;-0.702337
90874;0.867708;-0.438182
90870;0.420756;-0.349700
90871;0.701362;-0.215930
90867;-0.546804;-0.127525
90874;-0.523572;0.331853
90870;0.585967;0.345888
90866;0.627145;0.430360
90867;0.685580;0.549355
90868;-0.255560;0.797694
90873;-0.176744;-0.544479
90874;-0.547190;-0.625900
90870;-0.653753;0.378930
90870;0.679098;-0.404475
90874;0.492405;-0.150560
90873;0.936529;0.245975
90874;-0.456325;0.545915
90870;0.000279;0.696127
90867;-0.056833;0.801470
90874;-0.814438;-0.263023
90866;0.039965;-0.301616
90870;-0.197140;0.661925
90867;0.300126;0.221986
90874;-0.629594;0.419921
90868;0.131030;0.213342
90873;0.107029;0.836088
90870;0.966509;0.120370
90874;-0.392805;0.123492
90867;-0.459646;0.726105
90866;0.745059;0.201154
90874;-0.463096;0.737733
90868;-0.354050;-0.519460
90867;-0.360829;-0.456776
90870;0.305845;0.336062
90869;-0.247734;0.330458
90871;-0.265932;0.479704
90870;0.190587;-0.796925
90874;-0.064776;-0.688184
90866;0.790484;-0.333316
90870;0.080479;0.615316
90868;-0.557832;0.524892
90874;-0.303408;0.626920
90869;0.002910;0.908695
90867;0.367266;0.644091
90865;-0.008946;-0.354532
90874;0.646420;0.385134
90866;-0.045657;0.644991
90870;0.774309;-0.194728
90868;-0.142155;0.797948
90867;0.049550;0.778838
90874;0.197837;-0.956102
90865;-0.620910;0.363848
90867;-0.068448;-0.402705
90870;0.949358;-0.133372
90867;-0.270299;-0.917036
90868;-0.895557;0.376831
90869;0.118769;0.142614
90870;0.183860;0.134814
90867;-0.622857;-0.354790
90873;0.130199;0.246404
90872;-0.652931;0.189138
90870;-0.183226;0.521085
90868;-0.605102;0.051443
90870;-0.119781;0.838086
90867;-0.372440;0.407529
90865;-0.142325;-0.059366
90872;0.094853;0.190259
90870;-0.296900;0.000806
90873;-0.690770;0.222551
90868;0.608118;0.645210
90872;-0.312465;0.402739
90869;-0.712917;0.005986
90865;0.236446;-0.059039
90867;-0.235126;0.241286
90873;0.416738;0.113006
90872;-0.251329;-0.084746
90870;-0.663187;-0.186363
90867;-0.708751;0.016005
90868;0.039079;0.793424
90869;0.604478;-0.530811
90872;-0.323469;-0.550880
90865;-0.264466;-0.873729
90870;-0.208420;-0.918222
90867;0.468646;0.540348
90872;-0.646793;-0.652741
90869;0.661238;-0.570733
90867;-0.366724;0.469466
90872;-0.620458;-0.043666
90870;-0.508810;0.424221
90867;0.308497;0.910177
90872;0.099715;-0.096169
90870;-0.118132;0.554077
90873;-0.869280;0.010975
90867;-0.647729;-0.379423
90869;-0.310022;-0.534509
90870;0.364519;0.464615
90865;0.677327;-0.172790
90871;0.380413;-0.392132
90870;0.780723;-0.384253
90866;0.234640;-0.409980
90873;0.452802;0.243955
90868;0.256104;0.337463
90867;0.509421;-0.155852
90870;-0.136565;0.760022
90866;-0.542245;0.485007
90865;-0.081715;0.616411
90871;-0.558623;-0.773831
90867;0.590007;0.251960
90866;-0.486304;0.694060
90873;0.150526;-0.111462
90867;0.698868;-0.128251
90870;-0.174451;-0.001082
90868;-0.255469;0.331835
90867;0.488841;-0.044292
90870;-0.185970;0.403985
90865;0.027696;-0.505956
90871;0.217476;-0.877633
90874;0.759554;-0.174036
90870;-0.219473;-0.679898
90869;0.512494;-0.517186
90870;0.958537;0.136872
90869;-0.348464;-0.630405
90872;-0.310944;-0.038077
90871;-0.372724;-0.368325
90870;0.413239;-0.686428
90873;0.113252;-0.567946
90868;-0.352811;0.312754
90870;-0.793018;-0.253747
90869;-0.917235;0.027097
90868;0.463572;-0.739700
90872;0.046449;0.675865
90874;0.737050;-0.393035
90868;-0.138302;-0.435043
90865;0.393416;0.136048
90870;0.275511;0.512782
90866;0.107140;0.699906
90867;-0.047824;0.229302
90868;0.228693;-0.357819
90865;0.560347;-0.254499
90870;0.321341;0.784451
90871;0.103921;0.606484
90872;-0.740796;-0.561684
90865;0.629748;0.170545
90868;0.140529;-0.134094
90874;0.258910;-0.507504
90870;0.270357;-0.113637
90867;-0.118235;0.816419
90865;0.348378;-0.806688
90870;0.104070;-0.903635
90869;-0.578853;-0.790663
90872;-0.229861;0.721771
90870;0.608358;0.670515
90866;-0.671706;0.631463
90874;0.385686;0.227647
90871;-0.823562;0.393312
90873;0.529030;-0.600012
90870;-0.656497;0.256367
90867;-0.444432;0.437349
90871;0.390533;-0.312543
90866;0.671125;-0.399821
90871;-0.909508;-0.109175
90873;-0.400972;0.867446
90866;0.210787;0.697716
90867;0.526533;-0.562906
90871;-0.906415;-0.118949
90870;0.030472;0.140692
90866;0.505117;-0.503279
90869;-0.196342;0.084821
90870;0.602929;-0.578658
90866;-0.615855;-0.682730
90871;-0.521681;0.106130
90867;-0.768868;-0.367938
90870;0.490135;-0.293748
90866;-0.639640;-0.436923
90872;0.660454;0.249927
90871;-0.281108;-0.578321
90869;-0.414575;0.229992
90866;0.632873;0.700744
90871;0.163001;-0.443390
90873;0.176664;-0.809154
90867;0.072914;-0.530392
90866;-0.594494;0.335619
90872;0.527030;-0.206504
90870;-0.760980;0.202947
90869;-0.528635;-0.765387
90866;0.740526;0.014861
90871;0.049575;-0.784967
90873;0.550709;-0.231292
90866;-0.226614;-0.700964
90867;-0.299365;0.566661
90870;-0.797414;-0.133280
90872;-0.715561;-0.430902
90866;0.891526;-0.124701
90869;0.140888;-0.101293
90871;0.136154;0.332174
90870;-0.030265;-0.659804
90866;0.157331;0.261720
